Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Marcus,2022-06-03 12:46:25,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Interceptor,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-06-03 11:14:14,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Interceptor,GMAIL.COM,,,,0
Marcus,2022-06-02 11:29:09,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,The Silencing,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-06-02 11:29:05,Inapp Continue Watching,NOTIFICATIONS,GB,en-GB,,The Silencing,GMAIL.COM,,,,0
Marcus,2022-05-29 11:41:36,PUSH_COMING_SOON,PUSH,GB,en-GB,en-GB,,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-05-29 05:10:18,Inapp Coming Soon,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-05-27 12:31:27,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Stranger Things,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-05-26 11:52:45,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,Beckett,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-05-26 10:33:28,Inapp Continue Watching,NOTIFICATIONS,GB,en-GB,,Beckett,GMAIL.COM,,,,0
Marcus,2022-05-24 12:51:27,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Ricky Gervais: SuperNature,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-05-20 11:04:40,PUSH_AFTERGLOW,PUSH,GB,en-GB,en-GB,Heartstopper,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-05-16 12:27:22,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-05-16 12:16:59,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-05-16 11:10:36,PUSH_TOP_10_TV,PUSH,GB,en-GB,en-GB,The Lincoln Lawyer,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-05-15 12:29:34,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,3%,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-05-15 10:43:33,Inapp Continue Watching,NOTIFICATIONS,GB,en-GB,,3%,GMAIL.COM,,,,0
Marcus,2022-05-15 08:13:04,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-05-14 00:37:41,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Curse of the Witching Tree,GMAIL.COM,,,,0
Marcus,2022-05-13 16:09:19,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,The Lincoln Lawyer,GMAIL.COM,,,,0
Marcus,2022-05-10 15:49:01,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-05-10 15:49:00,TV_HD_UPSELL_UMA,ALERTS,GB,,,,GMAIL.COM,,,,0
Marcus,2022-05-09 10:33:32,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,The Takedown,GMAIL.COM,,,,0
Marcus,2022-04-29 11:53:08,Inapp New Batch Alert,NOTIFICATIONS,GB,en-GB,,Ozark,GMAIL.COM,,,,0
Marcus,2022-04-29 07:23:13,EVO_PRICE_CHANGE_CONFIRMATION,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-04-29 02:19:45,EVO_PRICE_CHANGE_ANNOUNCEMENT_EMAIL,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-04-29 02:19:44,PRICE_CHANGE_ANNOUNCEMENT_UMA,ALERTS,GB,,,,GMAIL.COM,,2022-04-29 07:17:52,Amazon_AFTM,1
Marcus,2022-04-22 12:09:33,Multichannel What To Watch,NOTIFICATIONS,GB,,,Better Call Saul,GMAIL.COM,,,,0
Marcus,2022-04-18 11:28:15,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Anatomy of a Scandal,GMAIL.COM,,,,0
Marcus,2022-04-16 11:24:07,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Hard Cell,GMAIL.COM,,,,0
Marcus,2022-04-12 12:07:04,Inapp Top 10,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-04-09 12:12:46,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Jimmy Savile: A British Horror Story,GMAIL.COM,,,,0
Marcus,2022-04-06 11:03:09,Multichannel What To Watch,NOTIFICATIONS,GB,,,A Violent Man,GMAIL.COM,,,,0
Marcus,2022-04-05 00:54:44,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Confession,GMAIL.COM,,,,0
Marcus,2022-04-01 08:25:40,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Trust No One: The Hunt for the Crypto King,GMAIL.COM,,,,0
Marcus,2022-03-31 00:58:31,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-03-30 12:40:29,Inapp Top 10,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-03-23 14:33:47,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-03-23 10:35:10,2022_OSCARS_NOMINATIONS_UMA,ALERTS,GB,,,,GMAIL.COM,,,Amazon_AFTM,0
Marcus,2022-03-22 11:35:06,Inapp Continue Watching,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-03-13 15:33:33,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,The Adam Project,GMAIL.COM,,,,0
Marcus,2022-03-05 04:20:15,Inapp What To Watch Suggestions,NOTIFICATIONS,GB,en-GB,,Snowpiercer,GMAIL.COM,,,,0
Marcus,2022-03-03 15:02:45,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,The Weekend Away,GMAIL.COM,,,,0
Marcus,2022-03-02 16:24:55,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-03-02 10:57:22,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Against The Ice,GMAIL.COM,,,,0
Marcus,2022-03-01 15:42:34,Inapp Originals Prepromote,NOTIFICATIONS,GB,en-GB,,The Weekend Away,GMAIL.COM,,,,0
Marcus,2022-02-26 10:46:51,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Vikings: Valhalla,GMAIL.COM,,,,0
Marcus,2022-02-24 23:52:53,PHONE_NUMBER_COLLECTION_UMA,ALERTS,GB,,,,GMAIL.COM,,,,0
Marcus,2022-02-24 02:34:12,Inapp Coming Soon,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-02-23 01:07:01,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,13 Minutes,GMAIL.COM,,,,0
Marcus,2022-02-22 02:32:24,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Rise of the Footsoldier: Marbella,GMAIL.COM,,,,0
Marcus,2022-02-19 15:25:15,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Texas Chainsaw Massacre,GMAIL.COM,,,,0
Marcus,2022-02-19 10:54:53,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-02-18 21:18:07,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2022-02-16 02:01:32,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Last Man Down,GMAIL.COM,,,,0
Marcus,2022-02-15 03:35:23,Inapp What To Watch Top Picks,NOTIFICATIONS,GB,en-GB,,Maid,GMAIL.COM,,,,0
Marcus,2022-02-11 13:48:30,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Inventing Anna,GMAIL.COM,,,,0
Marcus,2022-02-10 11:34:16,Inapp Watch It Again,NOTIFICATIONS,GB,en-GB,,The Sinner,GMAIL.COM,,,,0
Marcus,2022-02-09 02:55:30,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,The Hunt,GMAIL.COM,,,,0
Marcus,2022-02-03 14:18:12,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Murderville,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-02-03 14:18:11,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Murderville,GMAIL.COM,,,,0
Marcus,2022-02-02 12:27:28,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Tinder Swindler,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-02-02 11:29:33,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,The Tinder Swindler,GMAIL.COM,,,,0
Marcus,2022-01-31 13:41:55,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,In From the Cold,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-31 13:41:54,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,In From the Cold,GMAIL.COM,,,,0
Marcus,2022-01-31 12:25:31,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Woman in the House Across the Street from the Girl in the Window,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-30 19:32:06,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,The Woman in the House Across the Street from the Girl in the Window,GMAIL.COM,,,,0
Marcus,2022-01-26 13:04:16,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,The Sinner,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-24 13:09:14,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,The Sinner,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-24 10:28:36,Inapp Originals Prepromote,NOTIFICATIONS,GB,en-GB,,The Sinner,GMAIL.COM,,,,0
Marcus,2022-01-23 12:33:20,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Ozark,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-22 15:02:40,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Munich – The Edge of War,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-22 15:02:38,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Munich – The Edge of War,GMAIL.COM,,,,0
Marcus,2022-01-19 05:26:25,Inapp Coming Soon,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-01-15 12:46:33,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,Stay Close,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-15 12:27:30,Inapp Top 10,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-01-12 13:05:08,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,After Life,GMAIL.COM,,2022-01-12 13:05:17,APPLE_iPhone9-1,1
Marcus,2022-01-12 10:30:13,Inapp Originals Prepromote,NOTIFICATIONS,GB,en-GB,,After Life,GMAIL.COM,,,,0
Marcus,2022-01-11 12:36:23,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Dear Mother,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-11 12:36:20,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Dear Mother,GMAIL.COM,,,,0
Marcus,2022-01-10 08:51:10,Inapp Coming Soon,NOTIFICATIONS,GB,en-GB,,,GMAIL.COM,,,,0
Marcus,2022-01-09 15:41:42,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Mother/Android,GMAIL.COM,,2022-01-09 15:50:31,APPLE_iPhone9-1,1
Marcus,2022-01-09 15:41:34,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,Mother/Android,GMAIL.COM,,,,0
Marcus,2022-01-08 12:08:15,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Nest,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-08 01:55:20,Inapp New Arrivals,NOTIFICATIONS,GB,en-GB,,The Nest,GMAIL.COM,,,,0
Marcus,2022-01-06 12:24:11,TERMS_OF_USE_UMA,ALERTS,GB,,,,GMAIL.COM,,,,0
Marcus,2022-01-06 10:44:47,Inapp Thumbs Short Play,NOTIFICATIONS,GB,en-GB,,The Lost Daughter,GMAIL.COM,,,,0
Marcus,2022-01-01 12:09:44,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Cobra Kai,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2022-01-01 12:09:40,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Cobra Kai,GMAIL.COM,,,,0
Marcus,2021-12-31 13:12:11,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Stay Close,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-31 13:11:24,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Stay Close,GMAIL.COM,,,,0
Marcus,2021-12-29 13:32:27,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Stay Close,GMAIL.COM,,,,0
Marcus,2021-12-27 12:45:42,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Death to 2021,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-27 12:45:26,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Death to 2021,GMAIL.COM,,,,0
Marcus,2021-12-23 13:39:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Silent Hours,GMAIL.COM,,,,0
Marcus,2021-12-23 13:39:30,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Silent Hours,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-22 12:45:34,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,The Unforgivable,GMAIL.COM,,,,0
Marcus,2021-12-13 13:51:06,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Bad Boys for Life,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-13 13:51:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Bad Boys for Life,GMAIL.COM,,,,0
Marcus,2021-12-12 13:48:52,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Two,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-12 13:20:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Two,GMAIL.COM,,,,0
Marcus,2021-12-11 12:55:52,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Unforgivable,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-11 12:55:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Unforgivable,GMAIL.COM,,,,0
Marcus,2021-12-09 13:17:23,PUSH_COMING_SOON,PUSH,GB,en-GB,en-GB,,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-09 13:17:22,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Marcus,2021-12-06 12:38:44,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Sea Of Lies,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-06 12:38:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Sea Of Lies,GMAIL.COM,,,,0
Marcus,2021-12-03 11:10:37,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2021-12-01 13:10:03,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Power of the Dog,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-12-01 13:10:03,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Power of the Dog,GMAIL.COM,,,,0
Marcus,2021-11-30 13:26:06,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Coming Home in the Dark,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-11-30 13:26:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Coming Home in the Dark,GMAIL.COM,,,,0
Marcus,2021-11-25 13:42:24,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,True Story,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-11-25 13:42:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,True Story,GMAIL.COM,,,,0
Marcus,2021-11-22 13:46:07,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,True Story,GMAIL.COM,,,,0
Marcus,2021-11-22 13:46:07,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,True Story,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-11-13 13:11:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Red Notice,GMAIL.COM,,,,0
Marcus,2021-11-08 12:35:54,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Yara,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-11-08 12:35:26,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Yara,GMAIL.COM,,,,0
Marcus,2021-11-06 12:18:40,PUSH_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,PUSH,GB,en-GB,en-GB,Yara,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-11-06 12:03:15,INAPP_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,NOTIFICATIONS,GB,,,Yara,GMAIL.COM,,,,0
Marcus,2021-11-03 14:11:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Harder They Fall,GMAIL.COM,,,,0
Marcus,2021-11-03 14:11:05,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Harder They Fall,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-10-27 16:09:43,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Hypnotic,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-10-27 16:09:43,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Hypnotic,GMAIL.COM,,,,0
Marcus,2021-10-06 11:33:36,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,There's Someone Inside Your House,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-10-06 11:33:29,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,There's Someone Inside Your House,GMAIL.COM,,,,0
Marcus,2021-10-04 12:33:15,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,That's My Boy,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-10-04 12:33:14,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,That's My Boy,GMAIL.COM,,,,0
Marcus,2021-10-02 12:36:45,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Guilty,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-10-02 12:26:31,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Guilty,GMAIL.COM,,,,0
Marcus,2021-09-29 16:40:40,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Chestnut Man,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-29 16:40:29,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Chestnut Man,GMAIL.COM,,,,0
Marcus,2021-09-23 12:57:09,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Intrusion,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-23 12:57:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Intrusion,GMAIL.COM,,,,0
Marcus,2021-09-20 13:34:59,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Intrusion,GMAIL.COM,,,,0
Marcus,2021-09-20 13:34:59,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Intrusion,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-18 15:09:12,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Sex Education,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-18 15:04:50,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Sex Education,GMAIL.COM,,,,0
Marcus,2021-09-18 12:46:26,PUSH_WATCH_IT_AGAIN,PUSH,GB,en-GB,en-GB,Jack Whitehall: Travels with My Father,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-18 12:46:25,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,GB,,,Jack Whitehall: Travels with My Father,GMAIL.COM,,,,0
Marcus,2021-09-16 11:25:41,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Prey,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-16 11:25:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Prey,GMAIL.COM,,,,0
Marcus,2021-09-15 11:18:55,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Sex Education,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-15 11:18:43,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Sex Education,GMAIL.COM,,,,0
Marcus,2021-09-11 12:42:11,INAPP_TOP_10,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Marcus,2021-09-11 12:42:11,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,Clickbait,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-09 17:26:56,PUSH_COMING_SOON,PUSH,GB,en-GB,en-GB,,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-09 12:21:11,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Marcus,2021-09-08 12:07:16,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT_HIGHLANDER,NOTIFICATIONS,GB,,,Blind Revenge,GMAIL.COM,,,,0
Marcus,2021-09-08 12:07:16,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT_HIGHLANDER,PUSH,GB,en-GB,en-GB,Blind Revenge,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-07 12:57:02,INAPP_TOP_10,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Marcus,2021-09-07 12:57:02,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,Money Heist,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-06 12:42:13,PUSH_WATCH_IT_AGAIN,PUSH,GB,en-GB,en-GB,The Equalizer,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-06 12:42:12,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,GB,,,The Equalizer,GMAIL.COM,,,,0
Marcus,2021-09-02 11:45:42,PUSH_COMING_SOON,PUSH,GB,en-GB,en-GB,,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-02 11:45:26,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Marcus,2021-09-01 12:52:18,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Fear of Rain,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-09-01 12:52:17,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Fear of Rain,GMAIL.COM,,,,0
Marcus,2021-08-25 12:31:24,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Clickbait,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-08-25 12:28:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Clickbait,GMAIL.COM,,,,0
Marcus,2021-08-23 11:04:04,PUSH_COMING_SOON,PUSH,GB,en-GB,en-GB,Clickbait,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-08-23 11:03:14,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Clickbait,GMAIL.COM,,,,0
Marcus,2021-08-22 16:47:07,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Sweet Girl,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-08-22 16:47:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Sweet Girl,GMAIL.COM,,,,0
Marcus,2021-08-20 14:52:06,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Black Island,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-08-20 14:52:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Black Island,GMAIL.COM,,,,0
Marcus,2021-08-09 12:22:12,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,GB,,,The Girl in the Bathtub,GMAIL.COM,,,,0
Marcus,2021-08-06 13:45:52,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Hit & Run,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-08-06 13:45:51,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Hit & Run,GMAIL.COM,,,,0
Marcus,2021-08-06 12:32:32,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Swarm,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-08-06 12:32:31,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Swarm,GMAIL.COM,,,,0
Marcus,2021-08-04 11:37:47,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Mule,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-08-04 11:37:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Mule,GMAIL.COM,,,,0
Marcus,2021-08-01 12:32:12,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Hostage House,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-08-01 12:32:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Hostage House,GMAIL.COM,,,,0
Marcus,2021-07-27 12:28:31,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,Paranoid,GMAIL.COM,,,,0
Marcus,2021-07-26 12:07:30,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Chernobyl 1986,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-07-26 12:07:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Chernobyl 1986,GMAIL.COM,,,,0
Marcus,2021-07-24 12:19:07,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Aftermath,GMAIL.COM,,,,0
Marcus,2021-07-24 12:19:07,PUSH_COMING_SOON,PUSH,GB,en-GB,en-GB,Aftermath,GMAIL.COM,,2021-07-24 12:20:29,APPLE_iPhone9-1,1
